sender_id,receiver_id,timestamp,message_length,id_x,sender_department,sender_location,sender_age,id_y,receiver_department,receiver_location,receiver_age,month
422,308,2021-06-28 07:51:33,74,422,Sales,Brasil,43,308,Sales,Germany,39,6
389,242,2021-06-28 07:51:46,55,389,Sales,France,39,242,Admin,US,27,6
389,830,2021-06-28 07:53:19,64,389,Sales,France,39,830,Sales,Germany,51,6
469,463,2021-06-28 07:56:58,43,469,Operations,France,54,463,Sales,France,30,6
469,806,2021-06-28 07:57:45,83,469,Operations,France,54,806,Sales,US,39,6
1097,440,2021-06-28 09:15:09,46,1097,Operations,US,39,440,IT,US,28,6
1097,687,2021-06-28 09:16:34,48,1097,Operations,US,39,687,Sales,US,36,6
1097,191,2021-06-28 09:21:37,24,1097,Operations,US,39,191,Engineering,US,48,6
1097,191,2021-06-28 09:25:37,71,1097,Operations,US,39,191,Engineering,US,48,6
1097,687,2021-06-28 10:15:24,42,1097,Operations,US,39,687,Sales,US,36,6
815,939,2021-06-28 10:30:04,53,815,Operations,US,36,939,IT,US,26,6
598,1071,2021-06-28 15:13:16,14,598,Operations,US,38,1071,Admin,UK,51,6
598,1070,2021-06-28 15:13:25,84,598,Operations,US,38,1070,Engineering,UK,33,6
337,605,2021-06-28 16:11:01,53,337,Sales,US,37,605,Admin,France,31,6
317,679,2021-06-28 16:49:53,24,317,Operations,US,37,679,Operations,France,30,6
1162,288,2021-06-28 17:26:10,76,1162,Sales,US,41,288,Marketing,Germany,35,6
1162,27,2021-06-28 17:32:16,35,1162,Sales,US,41,27,Sales,France,58,6
1162,288,2021-06-28 17:36:22,69,1162,Sales,US,41,288,Marketing,Germany,35,6
1162,27,2021-06-28 17:38:30,84,1162,Sales,US,41,27,Sales,France,58,6
483,193,2021-06-28 17:48:57,45,483,Sales,France,25,193,Sales,UK,45,6
483,42,2021-06-28 17:49:33,62,483,Sales,France,25,42,Admin,US,33,6
586,626,2021-06-28 17:53:42,79,586,Operations,France,38,626,Admin,France,35,6
586,626,2021-06-28 17:58:21,52,586,Operations,France,38,626,Admin,France,35,6
586,626,2021-06-28 18:01:39,48,586,Operations,France,38,626,Admin,France,35,6
605,181,2021-06-28 18:35:10,80,605,Admin,France,31,181,Sales,Germany,39,6
598,1070,2021-06-28 19:18:16,64,598,Operations,US,38,1070,Engineering,UK,33,6
509,1103,2021-06-28 19:38:42,22,509,Admin,US,39,1103,Engineering,Germany,26,6
509,454,2021-06-28 19:39:08,85,509,Admin,US,39,454,Admin,US,47,6
509,454,2021-06-28 19:39:21,73,509,Admin,US,39,454,Admin,US,47,6
509,389,2021-06-28 19:39:45,18,509,Admin,US,39,389,Sales,France,39,6
725,673,2021-06-28 19:40:26,26,725,Sales,Germany,30,673,Sales,US,47,6
509,1039,2021-06-28 20:05:19,83,509,Admin,US,39,1039,Admin,UK,27,6
389,509,2021-06-28 20:34:53,14,389,Sales,France,39,509,Admin,US,39,6
1097,687,2021-06-28 21:57:33,72,1097,Operations,US,39,687,Sales,US,36,6
1097,440,2021-06-28 21:58:31,56,1097,Operations,US,39,440,IT,US,28,6
1097,191,2021-06-28 22:24:17,52,1097,Operations,US,39,191,Engineering,US,48,6
483,193,2021-06-28 22:26:19,62,483,Sales,France,25,193,Sales,UK,45,6
317,477,2021-06-28 22:27:21,43,317,Operations,US,37,477,Engineering,UK,53,6
317,679,2021-06-28 22:28:47,10,317,Operations,US,37,679,Operations,France,30,6
317,840,2021-06-28 22:31:41,25,317,Operations,US,37,840,Admin,US,36,6
317,679,2021-06-28 22:33:28,38,317,Operations,US,37,679,Operations,France,30,6
317,679,2021-06-28 22:37:26,73,317,Operations,US,37,679,Operations,France,30,6
1054,277,2021-06-28 22:40:12,53,1054,IT,US,33,277,Admin,US,22,6
1054,212,2021-06-28 22:40:50,22,1054,IT,US,33,212,Engineering,US,59,6
317,333,2021-06-28 22:52:44,14,317,Operations,US,37,333,IT,UK,47,6
408,590,2021-06-28 22:55:51,87,408,Admin,Germany,44,590,Marketing,Germany,32,6
605,734,2021-06-28 23:02:29,52,605,Admin,France,31,734,Sales,France,49,6
734,605,2021-06-28 23:03:11,30,734,Sales,France,49,605,Admin,France,31,6
605,734,2021-06-28 23:04:10,73,605,Admin,France,31,734,Sales,France,49,6
734,605,2021-06-28 23:04:49,56,734,Sales,France,49,605,Admin,France,31,6
605,734,2021-06-28 23:06:09,42,605,Admin,France,31,734,Sales,France,49,6
734,605,2021-06-28 23:06:54,16,734,Sales,France,49,605,Admin,France,31,6
605,734,2021-06-28 23:07:36,78,605,Admin,France,31,734,Sales,France,49,6
734,605,2021-06-28 23:07:57,64,734,Sales,France,49,605,Admin,France,31,6
605,734,2021-06-28 23:08:59,76,605,Admin,France,31,734,Sales,France,49,6
734,1023,2021-06-28 23:09:00,74,734,Sales,France,49,1023,Sales,France,54,6
734,605,2021-06-28 23:09:19,11,734,Sales,France,49,605,Admin,France,31,6
734,605,2021-06-28 23:12:40,36,734,Sales,France,49,605,Admin,France,31,6
605,734,2021-06-28 23:13:07,50,605,Admin,France,31,734,Sales,France,49,6
317,333,2021-06-28 23:13:44,72,317,Operations,US,37,333,IT,UK,47,6
317,333,2021-06-28 23:27:56,20,317,Operations,US,37,333,IT,UK,47,6
586,495,2021-06-29 00:01:35,21,586,Operations,France,38,495,Admin,France,28,6
389,830,2021-06-29 00:19:11,62,389,Sales,France,39,830,Sales,Germany,51,6
725,840,2021-06-29 00:30:52,73,725,Sales,Germany,30,840,Admin,US,36,6
337,352,2021-06-29 00:36:20,16,337,Sales,US,37,352,IT,France,42,6
1021,939,2021-06-29 00:40:49,18,1021,Sales,US,58,939,IT,US,26,6
1021,1104,2021-06-29 00:43:14,49,1021,Sales,US,58,1104,Sales,Brasil,48,6
908,1004,2021-06-29 00:51:54,58,908,Admin,US,30,1004,Operations,Brasil,44,6
1097,191,2021-06-29 01:08:34,39,1097,Operations,US,39,191,Engineering,US,48,6
598,1070,2021-06-29 01:41:00,27,598,Operations,US,38,1070,Engineering,UK,33,6
598,209,2021-06-29 01:41:08,23,598,Operations,US,38,209,Admin,US,41,6
598,560,2021-06-29 01:41:22,81,598,Operations,US,38,560,Admin,France,30,6
1097,1170,2021-06-29 02:21:46,66,1097,Operations,US,39,1170,Sales,US,25,6
598,560,2021-06-29 02:53:53,46,598,Operations,US,38,560,Admin,France,30,6
586,481,2021-06-29 03:10:09,55,586,Operations,France,38,481,Sales,US,55,6
586,481,2021-06-29 03:12:13,67,586,Operations,France,38,481,Sales,US,55,6
586,616,2021-06-29 03:28:07,38,586,Operations,France,38,616,Admin,France,46,6
734,605,2021-06-29 03:32:26,28,734,Sales,France,49,605,Admin,France,31,6
734,617,2021-06-29 03:33:19,67,734,Sales,France,49,617,Operations,US,52,6
734,617,2021-06-29 03:35:13,37,734,Sales,France,49,617,Operations,US,52,6
734,617,2021-06-29 03:40:48,42,734,Sales,France,49,617,Operations,US,52,6
734,617,2021-06-29 03:42:59,76,734,Sales,France,49,617,Operations,US,52,6
734,617,2021-06-29 03:45:51,36,734,Sales,France,49,617,Operations,US,52,6
337,272,2021-06-29 03:46:36,79,337,Sales,US,37,272,Operations,US,47,6
734,617,2021-06-29 03:46:39,87,734,Sales,France,49,617,Operations,US,52,6
337,263,2021-06-29 03:47:13,31,337,Sales,US,37,263,Operations,France,35,6
469,697,2021-06-29 04:15:01,19,469,Operations,France,54,697,Admin,US,43,6
725,1132,2021-06-29 04:41:05,49,725,Sales,Germany,30,1132,Sales,Germany,38,6
483,193,2021-06-29 04:49:37,63,483,Sales,France,25,193,Sales,UK,45,6
483,193,2021-06-29 04:57:35,31,483,Sales,France,25,193,Sales,UK,45,6
483,193,2021-06-29 05:25:46,46,483,Sales,France,25,193,Sales,UK,45,6
483,193,2021-06-29 05:32:33,40,483,Sales,France,25,193,Sales,UK,45,6
332,840,2021-06-29 05:33:42,26,332,Operations,US,40,840,Admin,US,36,6
332,281,2021-06-29 05:37:01,77,332,Operations,US,40,281,Sales,France,35,6
483,193,2021-06-29 05:39:34,26,483,Sales,France,25,193,Sales,UK,45,6
332,281,2021-06-29 05:41:13,73,332,Operations,US,40,281,Sales,France,35,6
332,281,2021-06-29 05:41:27,63,332,Operations,US,40,281,Sales,France,35,6
332,281,2021-06-29 05:43:49,32,332,Operations,US,40,281,Sales,France,35,6
332,281,2021-06-29 05:48:04,81,332,Operations,US,40,281,Sales,France,35,6
605,277,2021-06-29 05:50:01,33,605,Admin,France,31,277,Admin,US,22,6
586,396,2021-06-29 05:50:01,55,586,Operations,France,38,396,Marketing,US,52,6
586,378,2021-06-29 05:54:28,56,586,Operations,France,38,378,Admin,Brasil,39,6
332,281,2021-06-29 05:54:30,45,332,Operations,US,40,281,Sales,France,35,6
586,396,2021-06-29 05:54:47,70,586,Operations,France,38,396,Marketing,US,52,6
586,396,2021-06-29 05:56:00,79,586,Operations,France,38,396,Marketing,US,52,6
586,396,2021-06-29 05:58:41,36,586,Operations,France,38,396,Marketing,US,52,6
598,249,2021-06-29 05:59:10,11,598,Operations,US,38,249,Admin,UK,54,6
598,1070,2021-06-29 06:00:17,39,598,Operations,US,38,1070,Engineering,UK,33,6
586,378,2021-06-29 06:00:51,68,586,Operations,France,38,378,Admin,Brasil,39,6
586,378,2021-06-29 06:07:35,40,586,Operations,France,38,378,Admin,Brasil,39,6
605,277,2021-06-29 06:12:30,21,605,Admin,France,31,277,Admin,US,22,6
332,281,2021-06-29 06:15:42,64,332,Operations,US,40,281,Sales,France,35,6
605,277,2021-06-29 06:20:40,11,605,Admin,France,31,277,Admin,US,22,6
586,378,2021-06-29 06:20:48,24,586,Operations,France,38,378,Admin,Brasil,39,6
605,277,2021-06-29 06:24:14,51,605,Admin,France,31,277,Admin,US,22,6
422,308,2021-06-29 06:25:47,39,422,Sales,Brasil,43,308,Sales,Germany,39,6
605,277,2021-06-29 06:27:20,13,605,Admin,France,31,277,Admin,US,22,6
483,34,2021-06-29 06:47:01,64,483,Sales,France,25,34,Marketing,Germany,46,6
605,181,2021-06-29 06:55:15,11,605,Admin,France,31,181,Sales,Germany,39,6
605,181,2021-06-29 06:59:02,37,605,Admin,France,31,181,Sales,Germany,39,6
605,272,2021-06-29 07:07:10,33,605,Admin,France,31,272,Operations,US,47,6
605,272,2021-06-29 07:10:02,44,605,Admin,France,31,272,Operations,US,47,6
605,272,2021-06-29 07:11:57,12,605,Admin,France,31,272,Operations,US,47,6
605,272,2021-06-29 07:13:40,37,605,Admin,France,31,272,Operations,US,47,6
586,481,2021-06-29 07:13:48,11,586,Operations,France,38,481,Sales,US,55,6
815,364,2021-06-29 07:32:37,56,815,Operations,US,36,364,Sales,Germany,40,6
815,277,2021-06-29 07:37:03,18,815,Operations,US,36,277,Admin,US,22,6
815,495,2021-06-29 07:37:28,72,815,Operations,US,36,495,Admin,France,28,6
422,615,2021-06-29 08:15:39,33,422,Sales,Brasil,43,615,IT,US,58,6
337,272,2021-06-29 08:21:25,76,337,Sales,US,37,272,Operations,US,47,6
337,272,2021-06-29 08:21:50,22,337,Sales,US,37,272,Operations,US,47,6
317,477,2021-06-29 08:24:32,37,317,Operations,US,37,477,Engineering,UK,53,6
605,479,2021-06-29 08:36:46,33,605,Admin,France,31,479,Admin,US,44,6
605,479,2021-06-29 08:37:36,83,605,Admin,France,31,479,Admin,US,44,6
605,479,2021-06-29 08:42:20,11,605,Admin,France,31,479,Admin,US,44,6
605,479,2021-06-29 08:43:11,82,605,Admin,France,31,479,Admin,US,44,6
605,1185,2021-06-29 08:43:55,87,605,Admin,France,31,1185,IT,Germany,54,6
317,308,2021-06-29 08:48:10,44,317,Operations,US,37,308,Sales,Germany,39,6
422,308,2021-06-29 10:03:00,51,422,Sales,Brasil,43,308,Sales,Germany,39,6
317,308,2021-06-29 16:35:25,62,317,Operations,US,37,308,Sales,Germany,39,6
1142,1058,2021-06-29 17:08:43,80,1142,Operations,US,36,1058,Operations,US,32,6
260,949,2021-06-29 18:13:30,65,260,Operations,US,48,949,Sales,Germany,46,6
260,509,2021-06-29 18:14:27,80,260,Operations,US,48,509,Admin,US,39,6
260,398,2021-06-29 18:15:19,27,260,Operations,US,48,398,Sales,Germany,50,6
260,103,2021-06-29 18:16:50,52,260,Operations,US,48,103,Sales,Brasil,23,6
483,1189,2021-06-29 18:37:15,30,483,Sales,France,25,1189,Operations,France,24,6
483,1189,2021-06-29 19:31:32,34,483,Sales,France,25,1189,Operations,France,24,6
734,1023,2021-06-29 19:37:26,15,734,Sales,France,49,1023,Sales,France,54,6
332,352,2021-06-29 20:32:55,52,332,Operations,US,40,352,IT,France,42,6
332,352,2021-06-29 20:36:58,24,332,Operations,US,40,352,IT,France,42,6
725,1132,2021-06-29 20:42:03,27,725,Sales,Germany,30,1132,Sales,Germany,38,6
483,1189,2021-06-29 20:42:33,78,483,Sales,France,25,1189,Operations,France,24,6
725,713,2021-06-29 20:45:47,79,725,Sales,Germany,30,713,Sales,US,41,6
483,1189,2021-06-29 20:52:11,19,483,Sales,France,25,1189,Operations,France,24,6
483,1189,2021-06-29 20:54:27,13,483,Sales,France,25,1189,Operations,France,24,6
483,1189,2021-06-29 21:04:12,20,483,Sales,France,25,1189,Operations,France,24,6
483,1189,2021-06-29 21:08:51,37,483,Sales,France,25,1189,Operations,France,24,6
586,495,2021-06-29 21:25:11,42,586,Operations,France,38,495,Admin,France,28,6
586,378,2021-06-29 21:27:27,55,586,Operations,France,38,378,Admin,Brasil,39,6
598,90,2021-06-29 21:32:15,19,598,Operations,US,38,90,IT,US,33,6
598,1189,2021-06-29 21:33:03,23,598,Operations,US,38,1189,Operations,France,24,6
483,1189,2021-06-29 21:38:41,48,483,Sales,France,25,1189,Operations,France,24,6
483,372,2021-06-29 21:39:30,63,483,Sales,France,25,372,Operations,France,49,6
509,389,2021-06-29 23:06:03,46,509,Admin,US,39,389,Sales,France,39,6
509,260,2021-06-29 23:07:14,36,509,Admin,US,39,260,Operations,US,48,6
586,378,2021-06-29 23:43:08,10,586,Operations,France,38,378,Admin,Brasil,39,6
586,570,2021-06-29 23:50:37,20,586,Operations,France,38,570,Engineering,France,43,6
162,851,2021-06-30 00:01:56,87,162,Sales,US,41,851,Sales,Germany,43,6
598,487,2021-06-30 00:10:01,57,598,Operations,US,38,487,Marketing,US,33,6
598,487,2021-06-30 00:18:55,51,598,Operations,US,38,487,Marketing,US,33,6
144,1127,2021-06-30 01:02:08,76,144,Sales,US,50,1127,Sales,Germany,40,6
422,615,2021-06-30 01:04:17,32,422,Sales,Brasil,43,615,IT,US,58,6
144,1200,2021-06-30 01:15:50,65,144,Sales,US,50,1200,Marketing,US,25,6
128,105,2021-06-30 01:28:47,25,128,Sales,France,47,105,IT,US,52,6
389,509,2021-06-30 02:15:02,69,389,Sales,France,39,509,Admin,US,39,6
776,400,2021-06-30 02:21:47,83,776,IT,US,49,400,Sales,Germany,45,6
776,704,2021-06-30 02:22:09,61,776,IT,US,49,704,Operations,US,30,6
389,830,2021-06-30 04:01:06,46,389,Sales,France,39,830,Sales,Germany,51,6
815,1066,2021-06-30 04:37:01,63,815,Operations,US,36,1066,IT,France,50,6
725,1132,2021-06-30 04:46:43,45,725,Sales,Germany,30,1132,Sales,Germany,38,6
586,378,2021-06-30 05:29:14,44,586,Operations,France,38,378,Admin,Brasil,39,6
586,1029,2021-06-30 05:30:13,77,586,Operations,France,38,1029,Marketing,UK,40,6
290,44,2021-06-30 05:33:46,60,290,Admin,France,31,44,Sales,Germany,54,6
290,63,2021-06-30 05:37:12,60,290,Admin,France,31,63,Sales,France,38,6
290,408,2021-06-30 05:38:54,79,290,Admin,France,31,408,Admin,Germany,44,6
725,638,2021-06-30 05:50:26,46,725,Sales,Germany,30,638,Sales,Germany,40,6
725,719,2021-06-30 05:58:19,25,725,Sales,Germany,30,719,Sales,US,42,6
144,1127,2021-06-30 06:07:33,61,144,Sales,US,50,1127,Sales,Germany,40,6
144,290,2021-06-30 06:11:02,10,144,Sales,US,50,290,Admin,France,31,6
290,144,2021-06-30 06:18:46,65,290,Admin,France,31,144,Sales,US,50,6
144,290,2021-06-30 06:21:06,24,144,Sales,US,50,290,Admin,France,31,6
605,596,2021-06-30 06:25:57,63,605,Admin,France,31,596,Operations,UK,45,6
605,704,2021-06-30 06:29:01,33,605,Admin,France,31,704,Operations,US,30,6
605,596,2021-06-30 06:32:39,49,605,Admin,France,31,596,Operations,UK,45,6
605,704,2021-06-30 06:32:54,47,605,Admin,France,31,704,Operations,US,30,6
128,338,2021-06-30 06:34:15,46,128,Sales,France,47,338,Operations,US,47,6
605,704,2021-06-30 06:34:32,57,605,Admin,France,31,704,Operations,US,30,6
128,338,2021-06-30 06:38:55,54,128,Sales,France,47,338,Operations,US,47,6
586,378,2021-06-30 06:39:53,51,586,Operations,France,38,378,Admin,Brasil,39,6
605,704,2021-06-30 06:40:31,80,605,Admin,France,31,704,Operations,US,30,6
128,338,2021-06-30 06:48:22,26,128,Sales,France,47,338,Operations,US,47,6
586,378,2021-06-30 06:58:23,79,586,Operations,France,38,378,Admin,Brasil,39,6
598,1216,2021-06-30 07:08:20,72,598,Operations,US,38,1216,Operations,US,47,6
815,609,2021-06-30 07:10:51,73,815,Operations,US,36,609,Sales,US,27,6
128,194,2021-06-30 07:21:57,64,128,Sales,France,47,194,Admin,US,28,6
317,308,2021-06-30 07:25:37,67,317,Operations,US,37,308,Sales,Germany,39,6
317,1120,2021-06-30 07:25:50,63,317,Operations,US,37,1120,Admin,UK,35,6
605,103,2021-06-30 07:28:22,33,605,Admin,France,31,103,Sales,Brasil,23,6
586,378,2021-06-30 07:31:43,16,586,Operations,France,38,378,Admin,Brasil,39,6
605,103,2021-06-30 07:32:25,37,605,Admin,France,31,103,Sales,Brasil,23,6
605,277,2021-06-30 07:34:08,55,605,Admin,France,31,277,Admin,US,22,6
605,317,2021-06-30 07:34:42,56,605,Admin,France,31,317,Operations,US,37,6
605,103,2021-06-30 07:35:53,24,605,Admin,France,31,103,Sales,Brasil,23,6
598,652,2021-06-30 07:36:00,12,598,Operations,US,38,652,Sales,US,25,6
605,103,2021-06-30 07:39:38,49,605,Admin,France,31,103,Sales,Brasil,23,6
815,609,2021-06-30 07:40:20,50,815,Operations,US,36,609,Sales,US,27,6
605,615,2021-06-30 07:40:33,30,605,Admin,France,31,615,IT,US,58,6
605,615,2021-06-30 07:42:48,23,605,Admin,France,31,615,IT,US,58,6
128,338,2021-06-30 07:43:46,16,128,Sales,France,47,338,Operations,US,47,6
605,249,2021-06-30 07:43:57,82,605,Admin,France,31,249,Admin,UK,54,6
815,609,2021-06-30 08:06:27,23,815,Operations,US,36,609,Sales,US,27,6
815,1113,2021-06-30 08:06:58,44,815,Operations,US,36,1113,Sales,US,59,6
815,609,2021-06-30 08:17:56,62,815,Operations,US,36,609,Sales,US,27,6
128,338,2021-06-30 08:21:12,67,128,Sales,France,47,338,Operations,US,47,6
128,194,2021-06-30 08:21:22,45,128,Sales,France,47,194,Admin,US,28,6
815,609,2021-06-30 08:22:37,49,815,Operations,US,36,609,Sales,US,27,6
1080,1207,2021-06-30 08:23:48,65,1080,Admin,US,36,1207,IT,Brasil,54,6
128,338,2021-06-30 08:23:55,49,128,Sales,France,47,338,Operations,US,47,6
128,1080,2021-06-30 08:27:01,44,128,Sales,France,47,1080,Admin,US,36,6
815,609,2021-06-30 08:41:30,47,815,Operations,US,36,609,Sales,US,27,6
128,878,2021-06-30 08:43:46,85,128,Sales,France,47,878,Admin,UK,54,6
128,338,2021-06-30 08:44:24,56,128,Sales,France,47,338,Operations,US,47,6
815,609,2021-06-30 08:47:54,10,815,Operations,US,36,609,Sales,US,27,6
815,609,2021-06-30 08:59:34,71,815,Operations,US,36,609,Sales,US,27,6
815,609,2021-06-30 09:01:32,44,815,Operations,US,36,609,Sales,US,27,6
815,609,2021-06-30 09:08:44,63,815,Operations,US,36,609,Sales,US,27,6
815,609,2021-06-30 09:09:34,60,815,Operations,US,36,609,Sales,US,27,6
815,609,2021-06-30 09:12:44,43,815,Operations,US,36,609,Sales,US,27,6
815,609,2021-06-30 09:15:54,84,815,Operations,US,36,609,Sales,US,27,6
317,605,2021-06-30 15:50:53,23,317,Operations,US,37,605,Admin,France,31,6
1021,646,2021-06-30 15:51:35,29,1021,Sales,US,58,646,Admin,US,54,6
598,652,2021-06-30 18:58:55,26,598,Operations,US,38,652,Sales,US,25,6
509,389,2021-06-30 19:42:49,70,509,Admin,US,39,389,Sales,France,39,6
386,422,2021-06-30 19:56:12,12,386,Admin,Germany,47,422,Sales,Brasil,43,6
605,73,2021-06-30 20:16:58,21,605,Admin,France,31,73,Admin,US,56,6
144,1185,2021-06-30 20:23:03,75,144,Sales,US,50,1185,IT,Germany,54,6
144,189,2021-06-30 20:25:22,11,144,Sales,US,50,189,Admin,US,57,6
422,386,2021-06-30 20:47:21,40,422,Sales,Brasil,43,386,Admin,Germany,47,6
389,509,2021-06-30 20:50:28,30,389,Sales,France,39,509,Admin,US,39,6
389,1059,2021-06-30 20:50:42,47,389,Sales,France,39,1059,Operations,US,25,6
144,42,2021-06-30 20:54:05,16,144,Sales,US,50,42,Admin,US,33,6
144,189,2021-06-30 20:56:30,36,144,Sales,US,50,189,Admin,US,57,6
144,42,2021-06-30 21:04:08,49,144,Sales,US,50,42,Admin,US,33,6
1142,1058,2021-06-30 21:05:52,73,1142,Operations,US,36,1058,Operations,US,32,6
1142,990,2021-06-30 21:06:30,66,1142,Operations,US,36,990,Admin,Brasil,44,6
144,644,2021-06-30 21:08:27,78,144,Sales,US,50,644,Sales,US,54,6
144,42,2021-06-30 21:13:44,33,144,Sales,US,50,42,Admin,US,33,6
144,398,2021-06-30 21:15:29,58,144,Sales,US,50,398,Sales,Germany,50,6
144,189,2021-06-30 21:16:18,46,144,Sales,US,50,189,Admin,US,57,6
144,398,2021-06-30 21:16:36,15,144,Sales,US,50,398,Sales,Germany,50,6
408,290,2021-06-30 21:28:19,65,408,Admin,Germany,44,290,Admin,France,31,6
1097,1189,2021-06-30 21:31:57,84,1097,Operations,US,39,1189,Operations,France,24,6
408,317,2021-06-30 21:33:38,47,408,Admin,Germany,44,317,Operations,US,37,6
725,1132,2021-06-30 21:35:46,49,725,Sales,Germany,30,1132,Sales,Germany,38,6
725,638,2021-06-30 21:42:11,79,725,Sales,Germany,30,638,Sales,Germany,40,6
317,739,2021-06-30 21:48:42,21,317,Operations,US,37,739,IT,UK,25,6
725,1217,2021-06-30 21:57:47,32,725,Sales,Germany,30,1217,Operations,US,50,6
725,1217,2021-06-30 22:03:09,86,725,Sales,Germany,30,1217,Operations,US,50,6
725,1217,2021-06-30 22:06:06,15,725,Sales,Germany,30,1217,Operations,US,50,6
725,1217,2021-06-30 22:09:33,78,725,Sales,Germany,30,1217,Operations,US,50,6
725,1217,2021-06-30 22:24:30,50,725,Sales,Germany,30,1217,Operations,US,50,6
317,105,2021-06-30 22:59:18,17,317,Operations,US,37,105,IT,US,52,6
144,42,2021-06-30 23:07:30,33,144,Sales,US,50,42,Admin,US,33,6
144,224,2021-06-30 23:09:44,11,144,Sales,US,50,224,Sales,France,45,6
317,479,2021-06-30 23:19:23,37,317,Operations,US,37,479,Admin,US,44,6
144,645,2021-06-30 23:24:03,43,144,Sales,US,50,645,Admin,France,35,6
144,224,2021-06-30 23:26:40,80,144,Sales,US,50,224,Sales,France,45,6
128,569,2021-07-01 01:40:49,36,128,Sales,France,47,569,Operations,US,55,7
128,12,2021-07-01 01:42:23,82,128,Sales,France,47,12,Operations,Brasil,51,7
128,569,2021-07-01 01:49:37,75,128,Sales,France,47,569,Operations,US,55,7
128,569,2021-07-01 01:57:08,65,128,Sales,France,47,569,Operations,US,55,7
128,573,2021-07-01 02:00:28,44,128,Sales,France,47,573,Sales,UK,57,7
128,569,2021-07-01 02:02:03,21,128,Sales,France,47,569,Operations,US,55,7
128,569,2021-07-01 02:09:21,65,128,Sales,France,47,569,Operations,US,55,7
128,706,2021-07-01 02:13:35,73,128,Sales,France,47,706,Admin,US,45,7
389,1059,2021-07-01 02:51:50,58,389,Sales,France,39,1059,Operations,US,25,7
586,626,2021-07-01 04:27:23,18,586,Operations,France,38,626,Admin,France,35,7
317,479,2021-07-01 04:35:40,54,317,Operations,US,37,479,Admin,US,44,7
586,626,2021-07-01 04:36:25,80,586,Operations,France,38,626,Admin,France,35,7
586,1253,2021-07-01 04:39:52,75,586,Operations,France,38,1253,IT,US,46,7
173,342,2021-07-01 04:59:58,11,173,Sales,Germany,55,342,Engineering,Brasil,50,7
317,281,2021-07-01 05:01:35,35,317,Operations,US,37,281,Sales,France,35,7
317,281,2021-07-01 05:01:51,12,317,Operations,US,37,281,Sales,France,35,7
317,263,2021-07-01 05:16:08,55,317,Operations,US,37,263,Operations,France,35,7
128,706,2021-07-01 05:28:23,23,128,Sales,France,47,706,Admin,US,45,7
128,569,2021-07-01 05:39:46,84,128,Sales,France,47,569,Operations,US,55,7
370,101,2021-07-01 05:53:25,22,370,Engineering,Germany,36,101,Engineering,Germany,34,7
605,700,2021-07-01 06:05:19,23,605,Admin,France,31,700,Operations,Brasil,47,7
605,103,2021-07-01 06:08:12,15,605,Admin,France,31,103,Sales,Brasil,23,7
128,569,2021-07-01 06:08:14,54,128,Sales,France,47,569,Operations,US,55,7
128,569,2021-07-01 06:10:13,82,128,Sales,France,47,569,Operations,US,55,7
128,706,2021-07-01 06:14:22,85,128,Sales,France,47,706,Admin,US,45,7
605,103,2021-07-01 06:15:07,65,605,Admin,France,31,103,Sales,Brasil,23,7
725,1260,2021-07-01 06:19:04,27,725,Sales,Germany,30,1260,Admin,US,57,7
605,103,2021-07-01 06:21:50,79,605,Admin,France,31,103,Sales,Brasil,23,7
725,1261,2021-07-01 06:24:24,17,725,Sales,Germany,30,1261,Engineering,US,24,7
1176,30,2021-07-01 06:30:51,68,1176,Operations,Germany,32,30,Sales,Germany,54,7
725,1260,2021-07-01 06:31:01,85,725,Sales,Germany,30,1260,Admin,US,57,7
128,569,2021-07-01 06:31:59,17,128,Sales,France,47,569,Operations,US,55,7
725,1260,2021-07-01 06:36:04,59,725,Sales,Germany,30,1260,Admin,US,57,7
725,1260,2021-07-01 06:43:47,56,725,Sales,Germany,30,1260,Admin,US,57,7
1176,856,2021-07-01 06:46:50,78,1176,Operations,Germany,32,856,Sales,US,52,7
128,569,2021-07-01 06:49:00,33,128,Sales,France,47,569,Operations,US,55,7
725,1260,2021-07-01 06:50:21,84,725,Sales,Germany,30,1260,Admin,US,57,7
725,1260,2021-07-01 06:58:15,12,725,Sales,Germany,30,1260,Admin,US,57,7
509,364,2021-07-01 07:02:18,77,509,Admin,US,39,364,Sales,Germany,40,7
605,557,2021-07-01 07:05:26,66,605,Admin,France,31,557,Admin,US,30,7
725,1260,2021-07-01 07:06:07,50,725,Sales,Germany,30,1260,Admin,US,57,7
725,1260,2021-07-01 07:10:19,44,725,Sales,Germany,30,1260,Admin,US,57,7
605,337,2021-07-01 07:11:14,32,605,Admin,France,31,337,Sales,US,37,7
605,62,2021-07-01 07:14:30,70,605,Admin,France,31,62,Operations,France,34,7
317,263,2021-07-01 07:16:31,48,317,Operations,US,37,263,Operations,France,35,7
128,542,2021-07-01 07:16:54,28,128,Sales,France,47,542,Sales,Germany,45,7
725,1260,2021-07-01 07:17:26,63,725,Sales,Germany,30,1260,Admin,US,57,7
337,605,2021-07-01 07:17:44,39,337,Sales,US,37,605,Admin,France,31,7
144,1185,2021-07-01 08:34:43,47,144,Sales,US,50,1185,IT,Germany,54,7
144,834,2021-07-01 08:39:50,62,144,Sales,US,50,834,IT,France,29,7
1021,547,2021-07-01 08:48:38,18,1021,Sales,US,58,547,Admin,France,45,7
144,1185,2021-07-01 08:53:33,74,144,Sales,US,50,1185,IT,Germany,54,7
